Organisation,PickupDate,DropoffDate,PassengerCount,PickupLongitude,PickupLatitude,DropoffLongitude,DropoffLatitude,JourneyDuration,id,name,type,changedOn,changedById,changedByName,deleted,Driver,Vehicle
1985651c-f63f-4bd0-9ebf-888f46376c66,18/01/2016 12:54,18/01/2016 13:05,1,-73.98000336,40.78566742,-73.96447754,40.77593231,640,12829e56-a73c-0cc0-04da-b09fca632386,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,28/04/2016 08:51,28/04/2016 09:05,1,-73.99087524,40.75617981,-73.9740448,40.75735855,858,53ff172e-8d7c-4a75-536c-058d4da81f8e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,21/05/2016 19:23,21/05/2016 19:27,1,-73.95514679,40.77324295,-73.95890045,40.78060532,258,52f82577-39c2-98e3-9e28-d6f08c1a9e1f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,17/01/2016 00:24,17/01/2016 00:32,2,-73.97383118,40.76376724,-73.99476624,40.76020813,468,66cdb778-7a5b-6af8-7bed-ba2b1ddc3490,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,20/03/2016 13:55,20/03/2016 14:02,2,-74.00232697,40.73981857,-73.99761963,40.75656891,440,34fcd330-8375-8e4a-22e5-e647a4f59df5,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,01/01/2016 15:48,01/01/2016 15:53,6,-74.00536346,40.72233963,-73.99469757,40.74013901,280,938227d3-8c2b-2522-56b1-f408cbf3670f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,25/01/2016 03:24,25/01/2016 03:35,1,-73.99900818,40.7280159,-73.97809601,40.71750259,654,88c43ace-83ea-28c4-6e88-378bb2b619f0,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,26/01/2016 17:50,26/01/2016 18:04,1,-73.98465729,40.76844025,-73.97484589,40.78286743,832,745997aa-1c0b-a160-99d7-40b8e6cf8016,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,14/06/2016 09:27,14/06/2016 09:49,1,-74.00016785,40.7345314,-73.9911499,40.75087738,1304,4b85bca8-1b3f-33db-06fc-87488e8189d6,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,21/04/2016 20:51,21/04/2016 21:04,2,-73.99060059,40.71868134,-73.95669556,40.71727371,771,1dea6d7f-8987-04a4-2fb9-023a9b74a03f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,26/01/2016 11:22,26/01/2016 12:20,1,-74.01725006,40.70847702,-73.97992706,40.76135635,3510,1d3cbc85-509e-884f-4e95-89b47dfe3452,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/06/2016 19:45,09/06/2016 19:51,1,-73.96849823,40.76488876,-73.96310425,40.7689743,389,77110f46-55ad-21ba-8e5c-96cbf49094e2,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,29/01/2016 12:21,29/01/2016 12:25,1,-73.96092987,40.7692337,-73.96497345,40.76653671,248,963ab430-5222-7d00-5b3a-5b6f760655bf,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,14/01/2016 18:16,14/01/2016 18:19,6,-73.94530487,40.77412033,-73.9541626,40.77898788,187,debdeaae-8d80-a6b4-106a-a115b97065cc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,08/03/2016 10:59,08/03/2016 11:21,1,-73.96432495,40.7735939,-73.98976898,40.73848343,1324,12774928-3341-5560-0d04-2f64ba3c7a7d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/01/2016 23:04,09/01/2016 23:19,2,-73.98694611,40.74774933,-73.97908783,40.78717422,924,d1d6f17e-a538-9e73-8f4e-94b3f09b382b,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,17/05/2016 17:32,17/05/2016 17:46,1,-73.96042633,40.77862549,-73.96560669,40.80550766,873,690dde53-530f-a451-534a-7412a56c7b44,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,17/03/2016 02:11,17/03/2016 02:22,2,-73.98839569,40.72880936,-74.00284576,40.74954224,659,7e457d0f-6d63-9d68-8f61-a079156c6076,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,07/05/2016 01:40,07/05/2016 01:41,1,-73.97775269,40.74573898,-73.98106384,40.74704742,84,a9dde23c-668d-439e-0255-65a83302a28d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,04/06/2016 17:49,04/06/2016 18:01,1,-73.96279907,40.79442978,-73.97798157,40.7804718,774,8330762b-4283-4480-697d-e0ba7094135f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,10/05/2016 19:15,10/05/2016 19:25,1,-73.95432281,40.78990173,-73.9543457,40.77642059,599,ed9115fa-890c-3d7a-42c0-a8e504cf1f6d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,21/05/2016 14:35,21/05/2016 14:38,1,-73.97238922,40.79413986,-73.97782135,40.78704834,165,485f1ff6-1119-6757-75eb-7edfbdd33f94,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,19/02/2016 18:00,19/02/2016 18:07,1,-73.97833252,40.74160004,-73.98966217,40.73833847,407,7873effe-8876-9888-2bdb-3f25cf2f0295,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,24/06/2016 23:16,24/06/2016 23:25,1,-74.00317383,40.73298645,-74.00804138,40.71118546,549,7bb1bb21-4a30-4f2f-7c96-5be8bc246b39,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,20/02/2016 16:13,20/02/2016 16:18,6,-74.00275421,40.73958969,-74.00265503,40.7504158,312,29e753a9-286d-091c-3959-94db9b5b5680,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,17/03/2016 09:14,17/03/2016 09:42,1,-73.96083832,40.77475739,-73.97061157,40.75882339,1730,1806db39-5644-5d5d-3f10-82399816279e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,02/05/2016 08:43,02/05/2016 09:07,1,-73.95822906,40.7646904,-74.00109863,40.71469116,1416,584a483c-3cbf-9932-0dc3-c809d2ce955d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,07/05/2016 14:53,07/05/2016 15:03,4,-73.98527527,40.75824356,-74.00197601,40.73824692,593,ca0f1ab5-696e-3a75-3cad-5a842d361d5a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,18/03/2016 10:28,18/03/2016 10:40,2,-73.981987,40.77258682,-73.97193909,40.76605988,748,95681011-2944-13be-6e06-9b7147a6173e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,03/03/2016 10:14,03/03/2016 10:32,1,-73.99588013,40.75918961,-73.97987366,40.75278091,1074,e00dc0e2-09fc-3951-8fee-2dfa57449c92,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,01/04/2016 02:46,01/04/2016 02:52,1,-73.9860611,40.74716187,-73.98027039,40.73514938,391,898f144c-68fa-9205-8972-01fe5f963fcb,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,11/05/2016 13:49,11/05/2016 14:12,6,-74.01280975,40.70817947,-73.98497772,40.74208832,1378,46ee4012-076d-98d6-a026-59dd71920b65,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,18/05/2016 11:50,18/05/2016 12:14,1,-73.97805023,40.75409317,-73.98485565,40.77419281,1429,a1cd0cf1-8545-3ef9-1c77-e06c7f80994f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,13/02/2016 10:27,13/02/2016 10:33,1,-73.9908371,40.75569916,-73.97616577,40.76387024,379,fcca5742-1ec8-6022-0f82-d34994fa6439,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,04/02/2016 14:54,04/02/2016 15:06,1,-73.9709549,40.7480545,-73.98865509,40.75638199,722,2d8093f1-01df-9f13-6a5f-d652fd7370a8,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,26/06/2016 14:03,26/06/2016 14:48,1,-73.87287903,40.77420044,-73.9957962,40.76435089,2717,a4c94130-5fb2-8ca9-248d-85ed6d581141,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,23/05/2016 07:50,23/05/2016 08:05,1,-73.98030853,40.78155899,-73.95867157,40.77833939,873,171a3dcc-747a-6742-957d-df7896345278,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,17/06/2016 21:06,17/06/2016 21:26,2,-73.87088776,40.77381134,-73.83603668,40.70547867,1180,80f7080d-34e3-9d3a-71b3-a405b44b810d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,11/03/2016 23:23,11/03/2016 23:27,2,-74.00901031,40.71863174,-74.01075745,40.71749115,222,732f04d9-6e10-47a4-7312-67aebbd13fea,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,04/06/2016 21:58,04/06/2016 22:13,1,-73.93978119,40.79005051,-73.91638184,40.84195709,854,baac9da8-04c3-8fb8-466e-2ce0051633e9,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,23/01/2016 00:06,23/01/2016 00:27,1,-73.98210144,40.74590302,-73.99384308,40.68325043,1290,e769e385-234f-6c33-7686-7e7b26d52fee,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,22/05/2016 14:00,22/05/2016 14:03,2,-73.96476746,40.75566864,-73.96618652,40.76200104,216,1cdcd2dd-14dc-5ebe-7da1-040e76aa84f2,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,20/04/2016 11:28,20/04/2016 11:37,1,-73.97937775,40.76713181,-73.97219086,40.78131866,527,ea7b6d7e-9c5a-5a95-74a4-d853a4d77bcf,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,01/04/2016 00:19,01/04/2016 00:22,2,-74.00280762,40.72358704,-73.99976349,40.73041534,194,3c2f155b-54c1-4249-212e-25d09ca15bd5,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,16/02/2016 13:48,16/02/2016 14:00,2,-73.94911957,40.78525925,-73.94694519,40.79574585,697,9b4d42ae-4d44-4090-1a86-d2f7d21b5c6f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,24/03/2016 21:47,24/03/2016 21:56,1,-73.97509766,40.75463867,-73.99555206,40.73588943,543,1a2e56e9-84d0-1c94-7781-bb5a0e9c7c01,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,20/01/2016 01:22,20/01/2016 01:25,1,-73.98469543,40.75846863,-73.99248505,40.74494553,211,aee4a877-80ff-7bfe-5f1e-9b520b6385b1,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,06/01/2016 00:20,06/01/2016 00:24,1,-73.97271729,40.74938965,-73.96711731,40.7566185,235,bb1b6a68-19fa-8ec1-458f-1030fbc84e4a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,03/02/2016 07:23,03/02/2016 07:35,1,-73.98731995,40.7685051,-73.97409058,40.75982666,725,9ecc2d75-5a77-59a4-96a1-3b4bab4794f9,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,12/04/2016 19:57,12/04/2016 20:10,1,-73.98505402,40.75328064,-73.99092102,40.77091599,784,2b1f869a-3d35-783b-4de1-24c14e707abc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,08/03/2016 07:36,08/03/2016 07:40,6,-73.99313354,40.7678566,-73.98301697,40.76774597,242,e698fabf-7d85-51aa-8a0c-4c3e1bf563de,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,16/04/2016 17:17,16/04/2016 17:29,1,-73.97830963,40.75347137,-73.99158478,40.75004196,707,373da401-5404-59a9-9e38-165642789490,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,22/05/2016 15:55,22/05/2016 16:05,2,-73.9822464,40.76221848,-73.99575043,40.74399185,623,18614e1a-86b8-90bb-8d8a-6f1e5f83837e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,11/02/2016 21:10,11/02/2016 21:23,1,-73.99717712,40.72201538,-73.96521759,40.7168808,767,0d5b356d-0568-45ea-0ab2-261a1f728c21,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,02/03/2016 23:41,03/03/2016 00:10,2,-73.78826141,40.64736176,-74.00744629,40.5771904,1733,98def72a-8dc8-0fc2-944e-e44403a517ce,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,04/04/2016 19:14,04/04/2016 19:17,1,-73.97509766,40.76512146,-73.9707489,40.7605896,170,dca1d7c9-1d1f-0a8e-a5e2-2f4d085f1415,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,16/02/2016 15:51,16/02/2016 16:01,1,-73.99104309,40.74491501,-73.97962189,40.76060486,606,376098fe-834d-6ec3-84b9-e9d99cd47b9f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,08/05/2016 15:02,08/05/2016 15:17,1,-73.98851013,40.74293518,-74.01062012,40.72350693,926,d9301aac-2645-9b70-17d6-ecf6561b7fe6,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,09/05/2016 14:07,09/05/2016 14:32,1,-74.00293732,40.72832108,-73.97522736,40.74451828,1488,b016b822-5ae7-810e-5634-9e7011683fa2,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,10/06/2016 00:51,10/06/2016 01:07,1,-74.0003891,40.73242188,-73.95544434,40.76574326,950,d6fce4ab-1267-9e80-0f75-d619f0697f93,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,02/02/2016 18:16,02/02/2016 18:18,1,-73.96829224,40.79678726,-73.96225739,40.80226135,162,a9b40766-9f9d-510f-5163-9c08210f6891,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,04/03/2016 19:58,04/03/2016 20:07,1,-74.0067749,40.71618271,-73.99253082,40.7240715,556,9bcee6a6-58b7-3ca6-1fd0-2c5ed658589d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,29/05/2016 23:55,30/05/2016 00:00,1,-73.97192383,40.74735641,-73.97999573,40.73352432,318,9b08ca4e-4100-3cdd-9af0-4c5a9def13fe,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,25/02/2016 21:36,25/02/2016 21:56,1,-74.00566864,40.71779633,-73.97205353,40.7473259,1179,fd5dc01f-15dc-5e49-20d1-9970e8910559,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,22/01/2016 11:11,22/01/2016 11:37,1,-74.00289154,40.74477768,-73.96363831,40.76577759,1587,12828573-1a58-9493-03ce-3c1dd469666a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,25/01/2016 17:06,25/01/2016 17:32,5,-73.87091064,40.77381897,-73.94096375,40.81591034,1575,235836d9-3979-774b-9c98-dd7281de90d3,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,26/06/2016 18:35,26/06/2016 18:46,5,-74.00550079,40.70938873,-73.98052216,40.72179031,630,3f9a167d-a1cb-98a4-5516-07dd7bf804b8,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,13/01/2016 22:37,13/01/2016 22:53,3,-73.97888184,40.72396088,-73.94206238,40.79539108,966,705981a6-5c14-21ba-1eaf-2ccaf146604a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,26/01/2016 10:10,26/01/2016 10:18,1,-74.0062027,40.73413086,-73.99443054,40.73639679,513,04bb123f-936f-31d2-639d-a8a89da078f6,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,25/02/2016 12:25,25/02/2016 12:30,2,-73.98873901,40.75185776,-73.98373413,40.75286102,281,7dd8d15b-a3c8-34b8-a7a2-d37b12dd193c,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,25/04/2016 10:50,25/04/2016 11:04,1,-73.99030304,40.75671387,-73.95669556,40.76800537,873,9e921f75-a4a1-4cec-6229-b41dac215b25,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,12/01/2016 21:53,12/01/2016 21:57,1,-73.94441223,40.71473312,-73.94482422,40.72558594,236,9d0f03fd-5513-56ae-27e4-9425e8540ed0,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,10/03/2016 11:33,10/03/2016 11:51,1,-74.00092316,40.73185349,-73.9817276,40.74945068,1049,503c1946-02a4-1f9c-4b4f-673e66c26dab,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,21/03/2016 07:38,21/03/2016 07:43,1,-73.94727325,40.77991867,-73.95586395,40.77961349,292,7731bdeb-9082-249c-5df1-116ea0f1254b,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
